"LEGACY_NODE_ID","LEGACY_LEVEL","LEGACY_PARENT_ID","LEGACY_PATH","LEGACY_NAME","LEGACY_SLUG","CURRENT_STATUS","TARGET_L1","TARGET_L2","TARGET_L3","TARGET_L4","TARGET_STATE","RECONCILIATION_ACTION","CONFIDENCE","OWNER_DECISION_REQUIRED","POLICY_FLAG","ALIAS_REQUIRED","SUCCESSOR_COUNT","NOTES"
"egitici-oyuncak","3","erken-yas-egitici-oyuncak","Oyuncak, Hobi & Müzik > Erken Yaş & Eğitici Oyuncak > Eğitici Oyuncak","Eğitici Oyuncak","egitici-oyuncak","active","Oyuncak & Hobi","Eğitici, Bilim & Keşif Oyuncakları","","","PROVISIONAL_PROPOSAL","UNRESOLVED","MEDIUM","YES","age_sensitive","NO","0","Provisional target container inferred; exact L3/L4 successor awaits owner-final lower-level design. Policy/risk gate remains independent of taxonomy placement."
"ahsap-oyuncak","3","erken-yas-egitici-oyuncak","Oyuncak, Hobi & Müzik > Erken Yaş & Eğitici Oyuncak > Ahşap Oyuncak","Ahşap Oyuncak","ahsap-oyuncak","active","Oyuncak & Hobi","","","","PROVISIONAL_PROPOSAL","UNRESOLVED","LOW","YES","age_sensitive","NO","0","Provisional L2 candidates: Bebek & Okul Öncesi Oyuncaklar | Eğitici, Bilim & Keşif Oyuncakları Policy/risk gate remains independent of taxonomy placement."
"bilim-deney-seti","3","erken-yas-egitici-oyuncak","Oyuncak, Hobi & Müzik > Erken Yaş & Eğitici Oyuncak > Bilim & Deney Seti","Bilim & Deney Seti","bilim-deney-seti","active","Oyuncak & Hobi","Eğitici, Bilim & Keşif Oyuncakları","","","PROVISIONAL_PROPOSAL","UNRESOLVED","MEDIUM","YES","age_sensitive|hazmat_review","NO","0","Provisional target container inferred; exact L3/L4 successor awaits owner-final lower-level design. Policy/risk gate remains independent of taxonomy placement."
"figur-bebek-rol-oyunu","2","oyuncak-hobi-muzik","Oyuncak, Hobi & Müzik > Figür, Bebek & Rol Oyunu","Figür, Bebek & Rol Oyunu","figur-bebek-rol-oyunu","active","Oyuncak & Hobi","","","","PROVISIONAL_PROPOSAL","SPLIT","MEDIUM","YES","","NO","2","Provisional L2 candidates: Figür, Bebek & Rol Oyunları | Koleksiyon Ürünleri"
"oyuncak-bebek-aksesuari","3","figur-bebek-rol-oyunu","Oyuncak, Hobi & Müzik > Figür, Bebek & Rol Oyunu > Oyuncak Bebek & Aksesuarı","Oyuncak Bebek & Aksesuarı","oyuncak-bebek-aksesuari","active","Oyuncak & Hobi","Figür, Bebek & Rol Oyunları","","","PROVISIONAL_PROPOSAL","UNRESOLVED","MEDIUM","YES","","NO","0","Provisional target container inferred; exact L3/L4 successor awaits owner-final lower-level design."
"aksiyon-figuru","3","figur-bebek-rol-oyunu","Oyuncak, Hobi & Müzik > Figür, Bebek & Rol Oyunu > Aksiyon Figürü","Aksiyon Figürü","aksiyon-figuru","active","Oyuncak & Hobi","Figür, Bebek & Rol Oyunları","","","PROVISIONAL_PROPOSAL","UNRESOLVED","MEDIUM","YES","","NO","0","Provisional target container inferred; exact L3/L4 successor awaits owner-final lower-level design."
"pelus-oyuncak","3","figur-bebek-rol-oyunu","Oyuncak, Hobi & Müzik > Figür, Bebek & Rol Oyunu > Peluş Oyuncak","Peluş Oyuncak","pelus-oyuncak","active","Oyuncak & Hobi","","","","PROVISIONAL_PROPOSAL","UNRESOLVED","LOW","YES","","NO","0","Provisional L2 candidates: Figür, Bebek & Rol Oyunları | Koleksiyon Ürünleri"
"meslek-rol-oyunu-seti","3","figur-bebek-rol-oyunu","Oyuncak, Hobi & Müzik > Figür, Bebek & Rol Oyunu > Mutfak, Doktor & Meslek Seti","Mutfak, Doktor & Meslek Seti","meslek-rol-oyunu-seti","active","Oyuncak & Hobi","","","","PROVISIONAL_PROPOSAL","UNRESOLVED","LOW","YES","","NO","0","Provisional L2 candidates: Figür, Bebek & Rol Oyunları | Koleksiyon Ürünleri"
"kostum-rol-oyunu-aksesuari","3","figur-bebek-rol-oyunu","Oyuncak, Hobi & Müzik > Figür, Bebek & Rol Oyunu > Kostüm & Rol Oyunu Aksesuarı","Kostüm & Rol Oyunu Aksesuarı","kostum-rol-oyunu-aksesuari","active","Oyuncak & Hobi","","","","PROVISIONAL_PROPOSAL","UNRESOLVED","LOW","YES","","NO","0","Provisional L2 candidates: Figür, Bebek & Rol Oyunları | Koleksiyon Ürünleri"
"arac-yapi-uzaktan-kumandali-oyuncak","2","oyuncak-hobi-muzik","Oyuncak, Hobi & Müzik > Araç, Yapı & Uzaktan Kumandalı Oyuncak","Araç, Yapı & Uzaktan Kumandalı Oyuncak","arac-yapi-uzaktan-kumandali-oyuncak","active","Oyuncak & Hobi","","","","PROVISIONAL_PROPOSAL","SPLIT","MEDIUM","YES","","NO","3","Provisional L2 candidates: Yapı & İnşa Oyuncakları | Oyuncak Araçlar & Uzaktan Kumandalı Oyuncaklar | Açık Hava & Aktivite Oyuncakları"
"oyuncak-araba-arac","3","arac-yapi-uzaktan-kumandali-oyuncak","Oyuncak, Hobi & Müzik > Araç, Yapı & Uzaktan Kumandalı Oyuncak > Oyuncak Araba & Araç","Oyuncak Araba & Araç","oyuncak-araba-arac","active","Oyuncak & Hobi","Oyuncak Araçlar & Uzaktan Kumandalı Oyuncaklar","","","PROVISIONAL_PROPOSAL","UNRESOLVED","MEDIUM","YES","","NO","0","Provisional target container inferred; exact L3/L4 successor awaits owner-final lower-level design."
"yapi-bloku-insa-seti","3","arac-yapi-uzaktan-kumandali-oyuncak","Oyuncak, Hobi & Müzik > Araç, Yapı & Uzaktan Kumandalı Oyuncak > Yapı Bloku & İnşa Seti","Yapı Bloku & İnşa Seti","yapi-bloku-insa-seti","active","Oyuncak & Hobi","Yapı & İnşa Oyuncakları","","","PROVISIONAL_PROPOSAL","UNRESOLVED","MEDIUM","YES","","NO","0","Provisional target container inferred; exact L3/L4 successor awaits owner-final lower-level design."
"tren-pist-seti","3","arac-yapi-uzaktan-kumandali-oyuncak","Oyuncak, Hobi & Müzik > Araç, Yapı & Uzaktan Kumandalı Oyuncak > Tren & Pist Seti","Tren & Pist Seti","tren-pist-seti","active","Oyuncak & Hobi","Oyuncak Araçlar & Uzaktan Kumandalı Oyuncaklar","","","PROVISIONAL_PROPOSAL","UNRESOLVED","MEDIUM","YES","","NO","0","Provisional target container inferred; exact L3/L4 successor awaits owner-final lower-level design."
"uzaktan-kumandali-arac","3","arac-yapi-uzaktan-kumandali-oyuncak","Oyuncak, Hobi & Müzik > Araç, Yapı & Uzaktan Kumandalı Oyuncak > Uzaktan Kumandalı Araç","Uzaktan Kumandalı Araç","uzaktan-kumandali-arac","active","Oyuncak & Hobi","Oyuncak Araçlar & Uzaktan Kumandalı Oyuncaklar","","","PROVISIONAL_PROPOSAL","UNRESOLVED","MEDIUM","YES","age_sensitive","NO","0","Provisional target container inferred; exact L3/L4 successor awaits owner-final lower-level design. Policy/risk gate remains independent of taxonomy placement."
"oyuncak-drone","3","arac-yapi-uzaktan-kumandali-oyuncak","Oyuncak, Hobi & Müzik > Araç, Yapı & Uzaktan Kumandalı Oyuncak > Oyuncak Drone","Oyuncak Drone","oyuncak-drone","active","Oyuncak & Hobi","Oyuncak Araçlar & Uzaktan Kumandalı Oyuncaklar","","","PROVISIONAL_PROPOSAL","UNRESOLVED","MEDIUM","YES","regulated_review|safety_critical|age_sensitive","NO","0","Provisional target container inferred; exact L3/L4 successor awaits owner-final lower-level design. Policy/risk gate remains independent of taxonomy placement."
"oyun-puzzle-sanat-hobisi","2","oyuncak-hobi-muzik","Oyuncak, Hobi & Müzik > Oyun, Puzzle & Sanat Hobisi","Oyun, Puzzle & Sanat Hobisi","oyun-puzzle-sanat-hobisi","active","Oyuncak & Hobi","","","","PROVISIONAL_PROPOSAL","SPLIT","MEDIUM","YES","","NO","5","Provisional L2 candidates: Kutu Oyunları & Oyun Takımları | Puzzle & Zeka Oyunları | Model, Maket & Minyatür | Koleksiyon Ürünleri | Sanat, El İşi & Hobi Kitleri"
"kutu-oyunu","3","oyun-puzzle-sanat-hobisi","Oyuncak, Hobi & Müzik > Oyun, Puzzle & Sanat Hobisi > Kutu Oyunu","Kutu Oyunu","kutu-oyunu","active","Oyuncak & Hobi","Kutu Oyunları & Oyun Takımları","","","PROVISIONAL_PROPOSAL","UNRESOLVED","MEDIUM","YES","","NO","0","Provisional target container inferred; exact L3/L4 successor awaits owner-final lower-level design."
"puzzle","3","oyun-puzzle-sanat-hobisi","Oyuncak, Hobi & Müzik > Oyun, Puzzle & Sanat Hobisi > Puzzle","Puzzle","puzzle","active","Oyuncak & Hobi","Puzzle & Zeka Oyunları","","","PROVISIONAL_PROPOSAL","UNRESOLVED","MEDIUM","YES","","NO","0","Provisional target container inferred; exact L3/L4 successor awaits owner-final lower-level design."
"kart-oyunu","3","oyun-puzzle-sanat-hobisi","Oyuncak, Hobi & Müzik > Oyun, Puzzle & Sanat Hobisi > Kart Oyunu","Kart Oyunu","kart-oyunu","active","Oyuncak & Hobi","Kutu Oyunları & Oyun Takımları","","","PROVISIONAL_PROPOSAL","UNRESOLVED","MEDIUM","YES","","NO","0","Provisional target container inferred; exact L3/L4 successor awaits owner-final lower-level design."
"boyama-cocuk-sanat-seti","3","oyun-puzzle-sanat-hobisi","Oyuncak, Hobi & Müzik > Oyun, Puzzle & Sanat Hobisi > Boyama & Çocuk Sanat Seti","Boyama & Çocuk Sanat Seti","boyama-cocuk-sanat-seti","active","Oyuncak & Hobi","Sanat, El İşi & Hobi Kitleri","","","PROVISIONAL_PROPOSAL","UNRESOLVED","MEDIUM","YES","","NO","0","Provisional target container inferred; exact L3/L4 successor awaits owner-final lower-level design."
"model-maket-koleksiyon-kiti","3","oyun-puzzle-sanat-hobisi","Oyuncak, Hobi & Müzik > Oyun, Puzzle & Sanat Hobisi > Model, Maket & Koleksiyon Kiti","Model, Maket & Koleksiyon Kiti","model-maket-koleksiyon-kiti","active","Oyuncak & Hobi","Model, Maket & Minyatür","","","PROVISIONAL_PROPOSAL","UNRESOLVED","MEDIUM","YES","","NO","0","Provisional target container inferred; exact L3/L4 successor awaits owner-final lower-level design."
"muzik-enstrumani-ekipmani","2","oyuncak-hobi-muzik","Oyuncak, Hobi & Müzik > Müzik Enstrümanı & Ekipmanı","Müzik Enstrümanı & Ekipmanı","muzik-enstrumani-ekipmani","active","Müzik & Enstrüman","","","","PROVISIONAL_PROPOSAL","SPLIT","MEDIUM","YES","","NO","10","Provisional L2 candidates: Gitar & Bas | Piyano, Org & Klavyeli Çalgılar | Telli & Yaylı Çalgılar | Nefesli Çalgılar | Vurmalı Çalgılar | Geleneksel Türk Müziği Enstrümanları | Elektronik Müzik & DJ Ekipmanları | Stüdyo, Kayıt & Canlı Ses Ekipmanları | Enstrüman Amfi & Efektleri | Enstrüman Aksesuar, Bakım & Sarf Malzemeleri"
"gitar-telli-calgi","3","muzik-enstrumani-ekipmani","Oyuncak, Hobi & Müzik > Müzik Enstrümanı & Ekipmanı > Gitar & Telli Çalgı","Gitar & Telli Çalgı","gitar-telli-calgi","active","Müzik & Enstrüman","","","","PROVISIONAL_PROPOSAL","UNRESOLVED","LOW","YES","","NO","0","Provisional L2 candidates: Gitar & Bas | Piyano, Org & Klavyeli Çalgılar | Telli & Yaylı Çalgılar | Nefesli Çalgılar | Vurmalı Çalgılar | Geleneksel Türk Müziği Enstrümanları | Elektronik Müzik & DJ Ekipmanları | Stüdyo, Kayıt & Canlı Ses Ekipmanları | Enstrüman Amfi & Efektleri | Enstrüman Aksesuar, Bakım & Sarf Malzemeleri"
"klavye-piyano","3","muzik-enstrumani-ekipmani","Oyuncak, Hobi & Müzik > Müzik Enstrümanı & Ekipmanı > Klavye & Piyano","Klavye & Piyano","klavye-piyano","active","Müzik & Enstrüman","Piyano, Org & Klavyeli Çalgılar","","","PROVISIONAL_PROPOSAL","UNRESOLVED","MEDIUM","YES","","NO","0","Provisional target container inferred; exact L3/L4 successor awaits owner-final lower-level design."
"davul-vurmali-calgi","3","muzik-enstrumani-ekipmani","Oyuncak, Hobi & Müzik > Müzik Enstrümanı & Ekipmanı > Davul & Vurmalı Çalgı","Davul & Vurmalı Çalgı","davul-vurmali-calgi","active","Müzik & Enstrüman","Vurmalı Çalgılar","","","PROVISIONAL_PROPOSAL","UNRESOLVED","MEDIUM","YES","","NO","0","Provisional target container inferred; exact L3/L4 successor awaits owner-final lower-level design."
"nefesli-calgi","3","muzik-enstrumani-ekipmani","Oyuncak, Hobi & Müzik > Müzik Enstrümanı & Ekipmanı > Nefesli Çalgı","Nefesli Çalgı","nefesli-calgi","active","Müzik & Enstrüman","Nefesli Çalgılar","","","PROVISIONAL_PROPOSAL","UNRESOLVED","MEDIUM","YES","","NO","0","Provisional target container inferred; exact L3/L4 successor awaits owner-final lower-level design."
"enstruman-aksesuari","3","muzik-enstrumani-ekipmani","Oyuncak, Hobi & Müzik > Müzik Enstrümanı & Ekipmanı > Enstrüman Aksesuarı","Enstrüman Aksesuarı","enstruman-aksesuari","active","Müzik & Enstrüman","Gitar & Bas","","","PROVISIONAL_PROPOSAL","UNRESOLVED","MEDIUM","YES","","NO","0","Provisional target container inferred; exact L3/L4 successor awaits owner-final lower-level design."
"spor-outdoor","1","","Spor & Outdoor","Spor & Outdoor","spor-outdoor","active","Spor & Outdoor","","","","CANONICAL_FINAL","KEEP","HIGH","NO","","NO","1",""
"fitness-antrenman","2","spor-outdoor","Spor & Outdoor > Fitness & Antrenman","Fitness & Antrenman","fitness-antrenman","active","Spor & Outdoor","","","","PROVISIONAL_PROPOSAL","SPLIT","MEDIUM","YES","","NO","3","Provisional L2 candidates: Fitness & Kondisyon | Bireysel Sporlar & Jimnastik | Dövüş Sporları"
"agirlik-dambil","3","fitness-antrenman","Spor & Outdoor > Fitness & Antrenman > Ağırlık & Dambıl","Ağırlık & Dambıl","agirlik-dambil","active","Spor & Outdoor","","","","PROVISIONAL_PROPOSAL","UNRESOLVED","LOW","YES","","NO","0","Provisional L2 candidates: Fitness & Kondisyon | Bireysel Sporlar & Jimnastik | Dövüş Sporları"
"yoga-pilates-ekipmani","3","fitness-antrenman","Spor & Outdoor > Fitness & Antrenman > Yoga & Pilates Ekipmanı","Yoga & Pilates Ekipmanı","yoga-pilates-ekipmani","active","Spor & Outdoor","Bireysel Sporlar & Jimnastik","","","PROVISIONAL_PROPOSAL","UNRESOLVED","MEDIUM","YES","","NO","0","Provisional target container inferred; exact L3/L4 successor awaits owner-final lower-level design."
"kondisyon-aleti","3","fitness-antrenman","Spor & Outdoor > Fitness & Antrenman > Kondisyon Aleti","Kondisyon Aleti","kondisyon-aleti","active","Spor & Outdoor","Fitness & Kondisyon","","","PROVISIONAL_PROPOSAL","UNRESOLVED","MEDIUM","YES","","NO","0","Provisional target container inferred; exact L3/L4 successor awaits owner-final lower-level design."
"direnc-bandi-atlama-ipi","3","fitness-antrenman","Spor & Outdoor > Fitness & Antrenman > Direnç Bandı & Atlama İpi","Direnç Bandı & Atlama İpi","direnc-bandi-atlama-ipi","active","Spor & Outdoor","","","","PROVISIONAL_PROPOSAL","UNRESOLVED","LOW","YES","","NO","0","Provisional L2 candidates: Fitness & Kondisyon | Bireysel Sporlar & Jimnastik | Dövüş Sporları"
"spor-koruyucu-destek","3","fitness-antrenman","Spor & Outdoor > Fitness & Antrenman > Spor Koruyucu & Destek","Spor Koruyucu & Destek","spor-koruyucu-destek","active","Spor & Outdoor","","","","PROVISIONAL_PROPOSAL","UNRESOLVED","LOW","YES","claim_sensitive","NO","0","Provisional L2 candidates: Fitness & Kondisyon | Bireysel Sporlar & Jimnastik | Dövüş Sporları Policy/risk gate remains independent of taxonomy placement."
"takim-raket-sporlari","2","spor-outdoor","Spor & Outdoor > Takım & Raket Sporları","Takım & Raket Sporları","takim-raket-sporlari","active","Spor & Outdoor","","","","PROVISIONAL_PROPOSAL","SPLIT","MEDIUM","YES","","NO","2","Provisional L2 candidates: Takım Sporları | Raket Sporları"
"futbol-ekipmani","3","takim-raket-sporlari","Spor & Outdoor > Takım & Raket Sporları > Futbol Ekipmanı","Futbol Ekipmanı","futbol-ekipmani","active","Spor & Outdoor","Takım Sporları","","","PROVISIONAL_PROPOSAL","UNRESOLVED","MEDIUM","YES","","NO","0","Provisional target container inferred; exact L3/L4 successor awaits owner-final lower-level design."
"basketbol-voleybol-ekipmani","3","takim-raket-sporlari","Spor & Outdoor > Takım & Raket Sporları > Basketbol & Voleybol Ekipmanı","Basketbol & Voleybol Ekipmanı","basketbol-voleybol-ekipmani","active","Spor & Outdoor","Takım Sporları","","","PROVISIONAL_PROPOSAL","UNRESOLVED","MEDIUM","YES","","NO","0","Provisional target container inferred; exact L3/L4 successor awaits owner-final lower-level design."
"tenis-badminton-ekipmani","3","takim-raket-sporlari","Spor & Outdoor > Takım & Raket Sporları > Tenis & Badminton Ekipmanı","Tenis & Badminton Ekipmanı","tenis-badminton-ekipmani","active","Spor & Outdoor","Raket Sporları","","","PROVISIONAL_PROPOSAL","UNRESOLVED","MEDIUM","YES","","NO","0","Provisional target container inferred; exact L3/L4 successor awaits owner-final lower-level design."
"masa-tenisi-ekipmani","3","takim-raket-sporlari","Spor & Outdoor > Takım & Raket Sporları > Masa Tenisi Ekipmanı","Masa Tenisi Ekipmanı","masa-tenisi-ekipmani","active","Spor & Outdoor","Raket Sporları","","","PROVISIONAL_PROPOSAL","UNRESOLVED","MEDIUM","YES","","NO","0","Provisional target container inferred; exact L3/L4 successor awaits owner-final lower-level design."
"kaleci-takim-koruma-ekipmani","3","takim-raket-sporlari","Spor & Outdoor > Takım & Raket Sporları > Kaleci & Takım Koruma Ekipmanı","Kaleci & Takım Koruma Ekipmanı","kaleci-takim-koruma-ekipmani","active","Spor & Outdoor","Takım Sporları","","","PROVISIONAL_PROPOSAL","UNRESOLVED","MEDIUM","YES","safety_critical","NO","0","Provisional target container inferred; exact L3/L4 successor awaits owner-final lower-level design. Policy/risk gate remains independent of taxonomy placement."
"bisiklet-paten-kaykay","2","spor-outdoor","Spor & Outdoor > Bisiklet, Paten & Kaykay","Bisiklet, Paten & Kaykay","bisiklet-paten-kaykay","active","Spor & Outdoor","","","","PROVISIONAL_PROPOSAL","SPLIT","MEDIUM","YES","","NO","2","Provisional L2 candidates: Bisiklet | Bireysel Sporlar & Jimnastik"
"bisiklet","3","bisiklet-paten-kaykay","Spor & Outdoor > Bisiklet, Paten & Kaykay > Bisiklet","Bisiklet","bisiklet","active","Spor & Outdoor","Bisiklet","","","PROVISIONAL_PROPOSAL","UNRESOLVED","MEDIUM","YES","","NO","0","Provisional target container inferred; exact L3/L4 successor awaits owner-final lower-level design."
"bisiklet-parcasi-aksesuari","3","bisiklet-paten-kaykay","Spor & Outdoor > Bisiklet, Paten & Kaykay > Bisiklet Parçası & Aksesuarı","Bisiklet Parçası & Aksesuarı","bisiklet-parcasi-aksesuari","active","Spor & Outdoor","Bisiklet","","","PROVISIONAL_PROPOSAL","UNRESOLVED","MEDIUM","YES","compatibility_critical","NO","0","Provisional target container inferred; exact L3/L4 successor awaits owner-final lower-level design. Policy/risk gate remains independent of taxonomy placement."
"bisiklet-kaski-korumasi","3","bisiklet-paten-kaykay","Spor & Outdoor > Bisiklet, Paten & Kaykay > Bisiklet Kaskı & Koruması","Bisiklet Kaskı & Koruması","bisiklet-kaski-korumasi","active","Spor & Outdoor","Bisiklet","","","PROVISIONAL_PROPOSAL","UNRESOLVED","MEDIUM","YES","safety_critical","NO","0","Provisional target container inferred; exact L3/L4 successor awaits owner-final lower-level design. Policy/risk gate remains independent of taxonomy placement."
"paten","3","bisiklet-paten-kaykay","Spor & Outdoor > Bisiklet, Paten & Kaykay > Paten","Paten","paten","active","Spor & Outdoor","Bireysel Sporlar & Jimnastik","","","PROVISIONAL_PROPOSAL","UNRESOLVED","MEDIUM","YES","","NO","0","Provisional target container inferred; exact L3/L4 successor awaits owner-final lower-level design."
"kaykay-scooter","3","bisiklet-paten-kaykay","Spor & Outdoor > Bisiklet, Paten & Kaykay > Kaykay & Scooter","Kaykay & Scooter","kaykay-scooter","active","Spor & Outdoor","Bireysel Sporlar & Jimnastik","","","PROVISIONAL_PROPOSAL","UNRESOLVED","MEDIUM","YES","safety_critical","NO","0","Provisional target container inferred; exact L3/L4 successor awaits owner-final lower-level design. Policy/risk gate remains independent of taxonomy placement."
"kamp-yuruyus-outdoor","2","spor-outdoor","Spor & Outdoor > Kamp, Yürüyüş & Outdoor","Kamp, Yürüyüş & Outdoor","kamp-yuruyus-outdoor","active","Spor & Outdoor","Outdoor, Kamp & Trekking","","","PROVISIONAL_PROPOSAL","RENAME","MEDIUM","YES","","NO","1","Target is an unapproved L2 proposal; action becomes executable only after owner finalization."
