"L1","L2","L3","L4","LEAF_YN","NODE_STATE","POLICY_CLASS","PRIMARY_DOMAIN","FACET_NOTES","SYNONYM_NOTES","OWNER_DECISION_REQUIRED","PROFESSIONAL_REVIEW_REQUIRED","SOURCE_NOTES"
"Müzik & Enstrüman","Nefesli Çalgılar","Tahta Nefesliler","Saksafonlar","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Müzik & Enstrüman","size; tuning; configuration; acoustic/electric; connection; power; compatibility remain facets","See Müzik & Enstrüman candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Müzik & Enstrüman","Nefesli Çalgılar","Tahta Nefesliler","Obua & Fagotlar","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Müzik & Enstrüman","size; tuning; configuration; acoustic/electric; connection; power; compatibility remain facets","See Müzik & Enstrüman candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Müzik & Enstrüman","Nefesli Çalgılar","Bakır Nefesliler","","NO","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Müzik & Enstrüman","size; tuning; configuration; acoustic/electric; connection; power; compatibility remain facets","See Müzik & Enstrüman candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Müzik & Enstrüman","Nefesli Çalgılar","Bakır Nefesliler","Trompet & Kornetler","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Müzik & Enstrüman","size; tuning; configuration; acoustic/electric; connection; power; compatibility remain facets","See Müzik & Enstrüman candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Müzik & Enstrüman","Nefesli Çalgılar","Bakır Nefesliler","Trombonlar","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Müzik & Enstrüman","size; tuning; configuration; acoustic/electric; connection; power; compatibility remain facets","See Müzik & Enstrüman candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Müzik & Enstrüman","Nefesli Çalgılar","Bakır Nefesliler","Korno, Tuba & Diğer Bakır Nefesliler","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Müzik & Enstrüman","size; tuning; configuration; acoustic/electric; connection; power; compatibility remain facets","See Müzik & Enstrüman candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Müzik & Enstrüman","Nefesli Çalgılar","Mızıka & Melodikalar","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Müzik & Enstrüman","size; tuning; configuration; acoustic/electric; connection; power; compatibility remain facets","See Müzik & Enstrüman candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Müzik & Enstrüman","Vurmalı Çalgılar","","","NO","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Müzik & Enstrüman","size; tuning; configuration; acoustic/electric; connection; power; compatibility remain facets","See Müzik & Enstrüman candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Müzik & Enstrüman","Vurmalı Çalgılar","Bateri Setleri","","NO","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Müzik & Enstrüman","size; tuning; configuration; acoustic/electric; connection; power; compatibility remain facets","See Müzik & Enstrüman candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Müzik & Enstrüman","Vurmalı Çalgılar","Bateri Setleri","Akustik Bateri Setleri","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Müzik & Enstrüman","size; tuning; configuration; acoustic/electric; connection; power; compatibility remain facets","See Müzik & Enstrüman candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Müzik & Enstrüman","Vurmalı Çalgılar","Bateri Setleri","Elektronik Bateri Setleri","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Müzik & Enstrüman","size; tuning; configuration; acoustic/electric; connection; power; compatibility remain facets","See Müzik & Enstrüman candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Müzik & Enstrüman","Vurmalı Çalgılar","Ziller","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Müzik & Enstrüman","size; tuning; configuration; acoustic/electric; connection; power; compatibility remain facets","See Müzik & Enstrüman candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Müzik & Enstrüman","Vurmalı Çalgılar","El Perküsyonları","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Müzik & Enstrüman","size; tuning; configuration; acoustic/electric; connection; power; compatibility remain facets","See Müzik & Enstrüman candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Müzik & Enstrüman","Vurmalı Çalgılar","Orkestra Vurmalıları","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Müzik & Enstrüman","size; tuning; configuration; acoustic/electric; connection; power; compatibility remain facets","See Müzik & Enstrüman candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Müzik & Enstrüman","Vurmalı Çalgılar","Çalışma Padleri","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Müzik & Enstrüman","size; tuning; configuration; acoustic/electric; connection; power; compatibility remain facets","See Müzik & Enstrüman candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Müzik & Enstrüman","Geleneksel Türk Müziği Enstrümanları","","","NO","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Müzik & Enstrüman","size; tuning; configuration; acoustic/electric; connection; power; compatibility remain facets","See Müzik & Enstrüman candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Müzik & Enstrüman","Geleneksel Türk Müziği Enstrümanları","Bağlama Ailesi","","NO","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Müzik & Enstrüman","size; tuning; configuration; acoustic/electric; connection; power; compatibility remain facets","See Müzik & Enstrüman candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Müzik & Enstrüman","Geleneksel Türk Müziği Enstrümanları","Bağlama Ailesi","Bağlamalar","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Müzik & Enstrüman","size; tuning; configuration; acoustic/electric; connection; power; compatibility remain facets","See Müzik & Enstrüman candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Müzik & Enstrüman","Geleneksel Türk Müziği Enstrümanları","Bağlama Ailesi","Curalar","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Müzik & Enstrüman","size; tuning; configuration; acoustic/electric; connection; power; compatibility remain facets","See Müzik & Enstrüman candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Müzik & Enstrüman","Geleneksel Türk Müziği Enstrümanları","Bağlama Ailesi","Divan Sazları","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Müzik & Enstrüman","size; tuning; configuration; acoustic/electric; connection; power; compatibility remain facets","See Müzik & Enstrüman candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Müzik & Enstrüman","Geleneksel Türk Müziği Enstrümanları","Udlar","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Müzik & Enstrüman","size; tuning; configuration; acoustic/electric; connection; power; compatibility remain facets","See Müzik & Enstrüman candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Müzik & Enstrüman","Geleneksel Türk Müziği Enstrümanları","Kanunlar","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Müzik & Enstrüman","size; tuning; configuration; acoustic/electric; connection; power; compatibility remain facets","See Müzik & Enstrüman candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Müzik & Enstrüman","Geleneksel Türk Müziği Enstrümanları","Kemençeler","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Müzik & Enstrüman","size; tuning; configuration; acoustic/electric; connection; power; compatibility remain facets","See Müzik & Enstrüman candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Müzik & Enstrüman","Geleneksel Türk Müziği Enstrümanları","Geleneksel Nefesliler","","NO","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Müzik & Enstrüman","size; tuning; configuration; acoustic/electric; connection; power; compatibility remain facets","See Müzik & Enstrüman candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Müzik & Enstrüman","Geleneksel Türk Müziği Enstrümanları","Geleneksel Nefesliler","Neyler","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Müzik & Enstrüman","size; tuning; configuration; acoustic/electric; connection; power; compatibility remain facets","See Müzik & Enstrüman candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Müzik & Enstrüman","Geleneksel Türk Müziği Enstrümanları","Geleneksel Nefesliler","Zurna & Meyler","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Müzik & Enstrüman","size; tuning; configuration; acoustic/electric; connection; power; compatibility remain facets","See Müzik & Enstrüman candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Müzik & Enstrüman","Geleneksel Türk Müziği Enstrümanları","Geleneksel Vurmalılar","","NO","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Müzik & Enstrüman","size; tuning; configuration; acoustic/electric; connection; power; compatibility remain facets","See Müzik & Enstrüman candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Müzik & Enstrüman","Geleneksel Türk Müziği Enstrümanları","Geleneksel Vurmalılar","Darbukalar","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Müzik & Enstrüman","size; tuning; configuration; acoustic/electric; connection; power; compatibility remain facets","See Müzik & Enstrüman candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Müzik & Enstrüman","Geleneksel Türk Müziği Enstrümanları","Geleneksel Vurmalılar","Bendirler","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Müzik & Enstrüman","size; tuning; configuration; acoustic/electric; connection; power; compatibility remain facets","See Müzik & Enstrüman candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Müzik & Enstrüman","Geleneksel Türk Müziği Enstrümanları","Geleneksel Vurmalılar","Davullar","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Müzik & Enstrüman","size; tuning; configuration; acoustic/electric; connection; power; compatibility remain facets","See Müzik & Enstrüman candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Müzik & Enstrüman","Elektronik Müzik & DJ Ekipmanları","","","NO","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Müzik & Enstrüman","size; tuning; configuration; acoustic/electric; connection; power; compatibility remain facets","See Müzik & Enstrüman candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Müzik & Enstrüman","Elektronik Müzik & DJ Ekipmanları","Synthesizerlar","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Müzik & Enstrüman","size; tuning; configuration; acoustic/electric; connection; power; compatibility remain facets","See Müzik & Enstrüman candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Müzik & Enstrüman","Elektronik Müzik & DJ Ekipmanları","Sampler & Grooveboxlar","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Müzik & Enstrüman","size; tuning; configuration; acoustic/electric; connection; power; compatibility remain facets","See Müzik & Enstrüman candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Müzik & Enstrüman","Elektronik Müzik & DJ Ekipmanları","MIDI Kontrolcüleri","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Müzik & Enstrüman","size; tuning; configuration; acoustic/electric; connection; power; compatibility remain facets","See Müzik & Enstrüman candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Müzik & Enstrüman","Elektronik Müzik & DJ Ekipmanları","Davul Makineleri & Sequencerlar","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Müzik & Enstrüman","size; tuning; configuration; acoustic/electric; connection; power; compatibility remain facets","See Müzik & Enstrüman candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Müzik & Enstrüman","Elektronik Müzik & DJ Ekipmanları","DJ Kontrolcüleri","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Müzik & Enstrüman","size; tuning; configuration; acoustic/electric; connection; power; compatibility remain facets","See Müzik & Enstrüman candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Müzik & Enstrüman","Elektronik Müzik & DJ Ekipmanları","DJ Mikserleri","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Müzik & Enstrüman","size; tuning; configuration; acoustic/electric; connection; power; compatibility remain facets","See Müzik & Enstrüman candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Müzik & Enstrüman","Elektronik Müzik & DJ Ekipmanları","DJ Pikapları","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Müzik & Enstrüman","size; tuning; configuration; acoustic/electric; connection; power; compatibility remain facets","See Müzik & Enstrüman candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Müzik & Enstrüman","Stüdyo, Kayıt & Canlı Ses Ekipmanları","","","NO","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","REGULATED","Müzik & Enstrüman","size; tuning; configuration; acoustic/electric; connection; power; compatibility remain facets","See Müzik & Enstrüman candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Müzik & Enstrüman","Stüdyo, Kayıt & Canlı Ses Ekipmanları","Mikrofonlar","","NO","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","REGULATED","Müzik & Enstrüman","size; tuning; configuration; acoustic/electric; connection; power; compatibility remain facets","See Müzik & Enstrüman candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Müzik & Enstrüman","Stüdyo, Kayıt & Canlı Ses Ekipmanları","Mikrofonlar","Kondenser Mikrofonlar","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Müzik & Enstrüman","size; tuning; configuration; acoustic/electric; connection; power; compatibility remain facets","See Müzik & Enstrüman candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Müzik & Enstrüman","Stüdyo, Kayıt & Canlı Ses Ekipmanları","Mikrofonlar","Dinamik Mikrofonlar","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Müzik & Enstrüman","size; tuning; configuration; acoustic/electric; connection; power; compatibility remain facets","See Müzik & Enstrüman candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Müzik & Enstrüman","Stüdyo, Kayıt & Canlı Ses Ekipmanları","Mikrofonlar","Kablosuz Mikrofon Sistemleri","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","REGULATED","Müzik & Enstrüman","size; tuning; configuration; acoustic/electric; connection; power; compatibility remain facets","See Müzik & Enstrüman candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
