"PLANNING_KEY","L1_NAME","L2_NAME","L3_NAME","L4_NAME","LEVEL","LEAF_YN","PARENT_PLANNING_KEY","CANONICAL_STATE","POLICY_CLASS","PROFESSIONAL_REVIEW_REQUIRED","ASSIGNABLE_YN","ACTIVE_CANDIDATE_YN","SOURCE","LEGACY_PREDECESSOR_COUNT","NOTES"
"CANONICAL-000875","Oyuncak & Hobi","Eğitici, Bilim & Keşif Oyuncakları","Bilim & Deney Setleri","Kimya & Malzeme Deney Setleri","L4","YES","CANONICAL-000874","CONFIRMED — PRODUCT OWNER FINAL — CANONICAL V1","LEGAL_REVIEW_REQUIRED","YES","NO","NO","docs/TAXONOMY_W33_RESOLVED_UNIFIED_CANDIDATE_TREE.csv [BATCH_02]","2","Exact source row; Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A Canonical existence does not authorize runtime assignment or pilot activation; professional/policy gate remains open."
"CANONICAL-000876","Oyuncak & Hobi","Eğitici, Bilim & Keşif Oyuncakları","Bilim & Deney Setleri","Fizik & Elektronik Deney Setleri","L4","YES","CANONICAL-000874","CONFIRMED — PRODUCT OWNER FINAL — CANONICAL V1","REGULATED","YES","NO","NO","docs/TAXONOMY_W33_RESOLVED_UNIFIED_CANDIDATE_TREE.csv [BATCH_02]","1","Exact source row; Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A Canonical existence does not authorize runtime assignment or pilot activation; professional/policy gate remains open."
"CANONICAL-000877","Oyuncak & Hobi","Eğitici, Bilim & Keşif Oyuncakları","Bilim & Deney Setleri","Doğa & Keşif Setleri","L4","YES","CANONICAL-000874","CONFIRMED — PRODUCT OWNER FINAL — CANONICAL V1","REGULATED","YES","NO","NO","docs/TAXONOMY_W33_RESOLVED_UNIFIED_CANDIDATE_TREE.csv [BATCH_02]","1","Exact source row; Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A Canonical existence does not authorize runtime assignment or pilot activation; professional/policy gate remains open."
"CANONICAL-000878","Oyuncak & Hobi","Eğitici, Bilim & Keşif Oyuncakları","Kodlama & Robotik Oyuncakları","","L3","YES","CANONICAL-000873","CONFIRMED — PRODUCT OWNER FINAL — CANONICAL V1","REGULATED","YES","NO","NO","docs/TAXONOMY_W33_RESOLVED_UNIFIED_CANDIDATE_TREE.csv [BATCH_02]","1","Exact source row; Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A Canonical existence does not authorize runtime assignment or pilot activation; professional/policy gate remains open."
"CANONICAL-000879","Oyuncak & Hobi","Eğitici, Bilim & Keşif Oyuncakları","Çocuk Mikroskobu & Teleskobu","","L3","YES","CANONICAL-000873","CONFIRMED — PRODUCT OWNER FINAL — CANONICAL V1","REGULATED","YES","NO","NO","docs/TAXONOMY_W33_RESOLVED_UNIFIED_CANDIDATE_TREE.csv [BATCH_02]","1","Exact source row; Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A Canonical existence does not authorize runtime assignment or pilot activation; professional/policy gate remains open."
"CANONICAL-000880","Oyuncak & Hobi","Eğitici, Bilim & Keşif Oyuncakları","Dil, Matematik & Öğrenme Oyuncakları","","L3","YES","CANONICAL-000873","CONFIRMED — PRODUCT OWNER FINAL — CANONICAL V1","REGULATED","YES","NO","NO","docs/TAXONOMY_W33_RESOLVED_UNIFIED_CANDIDATE_TREE.csv [BATCH_02]","1","Exact source row; Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A Canonical existence does not authorize runtime assignment or pilot activation; professional/policy gate remains open."
"CANONICAL-000881","Oyuncak & Hobi","Figür, Bebek & Rol Oyunları","","","L2","NO","CANONICAL-000866","CONFIRMED — PRODUCT OWNER FINAL — CANONICAL V1","REGULATED","YES","NO","NO","docs/TAXONOMY_W33_RESOLVED_UNIFIED_CANDIDATE_TREE.csv [BATCH_02]","1","Exact source row; Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A Canonical existence does not authorize runtime assignment or pilot activation; professional/policy gate remains open."
"CANONICAL-000882","Oyuncak & Hobi","Figür, Bebek & Rol Oyunları","Oyuncak Bebekler","","L3","YES","CANONICAL-000881","CONFIRMED — PRODUCT OWNER FINAL — CANONICAL V1","REGULATED","YES","NO","NO","docs/TAXONOMY_W33_RESOLVED_UNIFIED_CANDIDATE_TREE.csv [BATCH_02]","1","Exact source row; Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A Canonical existence does not authorize runtime assignment or pilot activation; professional/policy gate remains open."
"CANONICAL-000883","Oyuncak & Hobi","Figür, Bebek & Rol Oyunları","Aksiyon & Oyun Figürleri","","L3","YES","CANONICAL-000881","CONFIRMED — PRODUCT OWNER FINAL — CANONICAL V1","REGULATED","YES","NO","NO","docs/TAXONOMY_W33_RESOLVED_UNIFIED_CANDIDATE_TREE.csv [BATCH_02]","1","Exact source row; Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A Canonical existence does not authorize runtime assignment or pilot activation; professional/policy gate remains open."
"CANONICAL-000884","Oyuncak & Hobi","Figür, Bebek & Rol Oyunları","Bebek Evi & Aksesuarları","","L3","YES","CANONICAL-000881","CONFIRMED — PRODUCT OWNER FINAL — CANONICAL V1","REGULATED","YES","NO","NO","docs/TAXONOMY_W33_RESOLVED_UNIFIED_CANDIDATE_TREE.csv [BATCH_02]","1","Exact source row; Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A Canonical existence does not authorize runtime assignment or pilot activation; professional/policy gate remains open."
"CANONICAL-000885","Oyuncak & Hobi","Figür, Bebek & Rol Oyunları","Peluş Oyuncaklar","","L3","YES","CANONICAL-000881","CONFIRMED — PRODUCT OWNER FINAL — CANONICAL V1","REGULATED","YES","NO","NO","docs/TAXONOMY_W33_RESOLVED_UNIFIED_CANDIDATE_TREE.csv [BATCH_02]","1","Exact source row; Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A Canonical existence does not authorize runtime assignment or pilot activation; professional/policy gate remains open."
"CANONICAL-000886","Oyuncak & Hobi","Figür, Bebek & Rol Oyunları","Rol Oyun Setleri","","L3","YES","CANONICAL-000881","CONFIRMED — PRODUCT OWNER FINAL — CANONICAL V1","REGULATED","YES","NO","NO","docs/TAXONOMY_W33_RESOLVED_UNIFIED_CANDIDATE_TREE.csv [BATCH_02]","1","Exact source row; Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A Canonical existence does not authorize runtime assignment or pilot activation; professional/policy gate remains open."
"CANONICAL-000887","Oyuncak & Hobi","Yapı & İnşa Oyuncakları","","","L2","NO","CANONICAL-000866","CONFIRMED — PRODUCT OWNER FINAL — CANONICAL V1","REGULATED","YES","NO","NO","docs/TAXONOMY_W33_RESOLVED_UNIFIED_CANDIDATE_TREE.csv [BATCH_02]","1","Exact source row; Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A Canonical existence does not authorize runtime assignment or pilot activation; professional/policy gate remains open."
"CANONICAL-000888","Oyuncak & Hobi","Yapı & İnşa Oyuncakları","Yapı Blokları","","L3","YES","CANONICAL-000887","CONFIRMED — PRODUCT OWNER FINAL — CANONICAL V1","REGULATED","YES","NO","NO","docs/TAXONOMY_W33_RESOLVED_UNIFIED_CANDIDATE_TREE.csv [BATCH_02]","1","Exact source row; Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A Canonical existence does not authorize runtime assignment or pilot activation; professional/policy gate remains open."
"CANONICAL-000889","Oyuncak & Hobi","Yapı & İnşa Oyuncakları","Manyetik Yapı Setleri","","L3","YES","CANONICAL-000887","CONFIRMED — PRODUCT OWNER FINAL — CANONICAL V1","REGULATED","YES","NO","NO","docs/TAXONOMY_W33_RESOLVED_UNIFIED_CANDIDATE_TREE.csv [BATCH_02]","0","Exact source row; Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A Canonical existence does not authorize runtime assignment or pilot activation; professional/policy gate remains open."
"CANONICAL-000890","Oyuncak & Hobi","Yapı & İnşa Oyuncakları","Mekanik İnşa Setleri","","L3","YES","CANONICAL-000887","CONFIRMED — PRODUCT OWNER FINAL — CANONICAL V1","REGULATED","YES","NO","NO","docs/TAXONOMY_W33_RESOLVED_UNIFIED_CANDIDATE_TREE.csv [BATCH_02]","0","Exact source row; Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A Canonical existence does not authorize runtime assignment or pilot activation; professional/policy gate remains open."
"CANONICAL-000891","Oyuncak & Hobi","Yapı & İnşa Oyuncakları","Bilye Yolu & Hareketli Yapı Setleri","","L3","YES","CANONICAL-000887","CONFIRMED — PRODUCT OWNER FINAL — CANONICAL V1","REGULATED","YES","NO","NO","docs/TAXONOMY_W33_RESOLVED_UNIFIED_CANDIDATE_TREE.csv [BATCH_02]","0","Exact source row; Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A Canonical existence does not authorize runtime assignment or pilot activation; professional/policy gate remains open."
"CANONICAL-000892","Oyuncak & Hobi","Oyuncak Araçlar & Uzaktan Kumandalı Oyuncaklar","","","L2","NO","CANONICAL-000866","CONFIRMED — PRODUCT OWNER FINAL — CANONICAL V1","LEGAL_REVIEW_REQUIRED","YES","NO","NO","docs/TAXONOMY_W33_RESOLVED_UNIFIED_CANDIDATE_TREE.csv [BATCH_02]","1","Exact source row; Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A Canonical existence does not authorize runtime assignment or pilot activation; professional/policy gate remains open."
"CANONICAL-000893","Oyuncak & Hobi","Oyuncak Araçlar & Uzaktan Kumandalı Oyuncaklar","Oyuncak Kara Araçları","","L3","YES","CANONICAL-000892","CONFIRMED — PRODUCT OWNER FINAL — CANONICAL V1","REGULATED","YES","NO","NO","docs/TAXONOMY_W33_RESOLVED_UNIFIED_CANDIDATE_TREE.csv [BATCH_02]","1","Exact source row; Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A Canonical existence does not authorize runtime assignment or pilot activation; professional/policy gate remains open."
"CANONICAL-000894","Oyuncak & Hobi","Oyuncak Araçlar & Uzaktan Kumandalı Oyuncaklar","Pist, Garaj & Araç Oyun Setleri","","L3","YES","CANONICAL-000892","CONFIRMED — PRODUCT OWNER FINAL — CANONICAL V1","REGULATED","YES","NO","NO","docs/TAXONOMY_W33_RESOLVED_UNIFIED_CANDIDATE_TREE.csv [BATCH_02]","0","Exact source row; Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A Canonical existence does not authorize runtime assignment or pilot activation; professional/policy gate remains open."
"CANONICAL-000895","Oyuncak & Hobi","Oyuncak Araçlar & Uzaktan Kumandalı Oyuncaklar","Uzaktan Kumandalı Kara Araçları","","L3","YES","CANONICAL-000892","CONFIRMED — PRODUCT OWNER FINAL — CANONICAL V1","REGULATED","YES","NO","NO","docs/TAXONOMY_W33_RESOLVED_UNIFIED_CANDIDATE_TREE.csv [BATCH_02]","1","Exact source row; Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A Canonical existence does not authorize runtime assignment or pilot activation; professional/policy gate remains open."
"CANONICAL-000896","Oyuncak & Hobi","Oyuncak Araçlar & Uzaktan Kumandalı Oyuncaklar","Oyuncak Dronelar","","L3","YES","CANONICAL-000892","CONFIRMED — PRODUCT OWNER FINAL — CANONICAL V1","LEGAL_REVIEW_REQUIRED","YES","NO","NO","docs/TAXONOMY_W33_RESOLVED_UNIFIED_CANDIDATE_TREE.csv [BATCH_02]","1","Exact source row; Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A Canonical existence does not authorize runtime assignment or pilot activation; professional/policy gate remains open."
"CANONICAL-000897","Oyuncak & Hobi","Oyuncak Araçlar & Uzaktan Kumandalı Oyuncaklar","Oyuncak Tren & Ray Setleri","","L3","YES","CANONICAL-000892","CONFIRMED — PRODUCT OWNER FINAL — CANONICAL V1","REGULATED","YES","NO","NO","docs/TAXONOMY_W33_RESOLVED_UNIFIED_CANDIDATE_TREE.csv [BATCH_02]","1","Exact source row; Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A Canonical existence does not authorize runtime assignment or pilot activation; professional/policy gate remains open."
"CANONICAL-000898","Oyuncak & Hobi","Oyuncak Araçlar & Uzaktan Kumandalı Oyuncaklar","Oyuncak Tekne & Deniz Araçları","","L3","YES","CANONICAL-000892","CONFIRMED — PRODUCT OWNER FINAL — CANONICAL V1","REGULATED","YES","NO","NO","docs/TAXONOMY_W33_RESOLVED_UNIFIED_CANDIDATE_TREE.csv [BATCH_02]","0","Exact source row; Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A Canonical existence does not authorize runtime assignment or pilot activation; professional/policy gate remains open."
"CANONICAL-000899","Oyuncak & Hobi","Kutu Oyunları & Oyun Takımları","","","L2","NO","CANONICAL-000866","CONFIRMED — PRODUCT OWNER FINAL — CANONICAL V1","LEGAL_REVIEW_REQUIRED","YES","NO","NO","docs/TAXONOMY_W33_RESOLVED_UNIFIED_CANDIDATE_TREE.csv [BATCH_02]","1","Exact source row; Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A Canonical existence does not authorize runtime assignment or pilot activation; professional/policy gate remains open."
"CANONICAL-000900","Oyuncak & Hobi","Kutu Oyunları & Oyun Takımları","Aile Kutu Oyunları","","L3","YES","CANONICAL-000899","CONFIRMED — PRODUCT OWNER FINAL — CANONICAL V1","REGULATED","YES","NO","NO","docs/TAXONOMY_W33_RESOLVED_UNIFIED_CANDIDATE_TREE.csv [BATCH_02]","1","Exact source row; Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A Canonical existence does not authorize runtime assignment or pilot activation; professional/policy gate remains open."
"CANONICAL-000901","Oyuncak & Hobi","Kutu Oyunları & Oyun Takımları","Strateji Kutu Oyunları","","L3","YES","CANONICAL-000899","CONFIRMED — PRODUCT OWNER FINAL — CANONICAL V1","REGULATED","YES","NO","NO","docs/TAXONOMY_W33_RESOLVED_UNIFIED_CANDIDATE_TREE.csv [BATCH_02]","0","Exact source row; Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A Canonical existence does not authorize runtime assignment or pilot activation; professional/policy gate remains open."
"CANONICAL-000902","Oyuncak & Hobi","Kutu Oyunları & Oyun Takımları","Parti Kutu Oyunları","","L3","YES","CANONICAL-000899","CONFIRMED — PRODUCT OWNER FINAL — CANONICAL V1","REGULATED","YES","NO","NO","docs/TAXONOMY_W33_RESOLVED_UNIFIED_CANDIDATE_TREE.csv [BATCH_02]","0","Exact source row; Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A Canonical existence does not authorize runtime assignment or pilot activation; professional/policy gate remains open."
"CANONICAL-000903","Oyuncak & Hobi","Kutu Oyunları & Oyun Takımları","Satranç, Dama & Klasik Oyun Takımları","","L3","YES","CANONICAL-000899","CONFIRMED — PRODUCT OWNER FINAL — CANONICAL V1","NORMAL","YES","NO","NO","docs/TAXONOMY_W33_RESOLVED_UNIFIED_CANDIDATE_TREE.csv [BATCH_02]","0","Exact source row; Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A Canonical existence does not authorize runtime assignment or pilot activation; professional/policy gate remains open."
"CANONICAL-000904","Oyuncak & Hobi","Kutu Oyunları & Oyun Takımları","Oyun Kartları","","L3","YES","CANONICAL-000899","CONFIRMED — PRODUCT OWNER FINAL — CANONICAL V1","LEGAL_REVIEW_REQUIRED","YES","NO","NO","docs/TAXONOMY_W33_RESOLVED_UNIFIED_CANDIDATE_TREE.csv [BATCH_02]","1","Exact source row; Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A Canonical existence does not authorize runtime assignment or pilot activation; professional/policy gate remains open."
"CANONICAL-000905","Oyuncak & Hobi","Puzzle & Zeka Oyunları","","","L2","NO","CANONICAL-000866","CONFIRMED — PRODUCT OWNER FINAL — CANONICAL V1","NORMAL","YES","NO","NO","docs/TAXONOMY_W33_RESOLVED_UNIFIED_CANDIDATE_TREE.csv [BATCH_02]","1","Exact source row; Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A Canonical existence does not authorize runtime assignment or pilot activation; professional/policy gate remains open."
"CANONICAL-000906","Oyuncak & Hobi","Puzzle & Zeka Oyunları","Yapbozlar","","L3","NO","CANONICAL-000905","CONFIRMED — PRODUCT OWNER FINAL — CANONICAL V1","NORMAL","YES","NO","NO","docs/TAXONOMY_W33_RESOLVED_UNIFIED_CANDIDATE_TREE.csv [BATCH_02]","0","Exact source row; Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A Canonical existence does not authorize runtime assignment or pilot activation; professional/policy gate remains open."
"CANONICAL-000907","Oyuncak & Hobi","Puzzle & Zeka Oyunları","Yapbozlar","İki Boyutlu Yapbozlar","L4","YES","CANONICAL-000906","CONFIRMED — PRODUCT OWNER FINAL — CANONICAL V1","NORMAL","YES","NO","NO","docs/TAXONOMY_W33_RESOLVED_UNIFIED_CANDIDATE_TREE.csv [BATCH_02]","1","Exact source row; Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A Canonical existence does not authorize runtime assignment or pilot activation; professional/policy gate remains open."
"CANONICAL-000908","Oyuncak & Hobi","Puzzle & Zeka Oyunları","Yapbozlar","Üç Boyutlu Yapbozlar","L4","YES","CANONICAL-000906","CONFIRMED — PRODUCT OWNER FINAL — CANONICAL V1","NORMAL","YES","NO","NO","docs/TAXONOMY_W33_RESOLVED_UNIFIED_CANDIDATE_TREE.csv [BATCH_02]","0","Exact source row; Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A Canonical existence does not authorize runtime assignment or pilot activation; professional/policy gate remains open."
"CANONICAL-000909","Oyuncak & Hobi","Puzzle & Zeka Oyunları","Mantık & Zeka Oyunları","","L3","YES","CANONICAL-000905","CONFIRMED — PRODUCT OWNER FINAL — CANONICAL V1","NORMAL","YES","NO","NO","docs/TAXONOMY_W33_RESOLVED_UNIFIED_CANDIDATE_TREE.csv [BATCH_02]","0","Exact source row; Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A Canonical existence does not authorize runtime assignment or pilot activation; professional/policy gate remains open."
"CANONICAL-000910","Oyuncak & Hobi","Puzzle & Zeka Oyunları","Mekanik Bulmacalar","","L3","YES","CANONICAL-000905","CONFIRMED — PRODUCT OWNER FINAL — CANONICAL V1","NORMAL","YES","NO","NO","docs/TAXONOMY_W33_RESOLVED_UNIFIED_CANDIDATE_TREE.csv [BATCH_02]","0","Exact source row; Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A Canonical existence does not authorize runtime assignment or pilot activation; professional/policy gate remains open."
"CANONICAL-000911","Oyuncak & Hobi","Model, Maket & Minyatür","","","L2","NO","CANONICAL-000866","CONFIRMED — PRODUCT OWNER FINAL — CANONICAL V1","REGULATED","YES","NO","NO","docs/TAXONOMY_W33_RESOLVED_UNIFIED_CANDIDATE_TREE.csv [BATCH_02]","1","Exact source row; Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A Canonical existence does not authorize runtime assignment or pilot activation; professional/policy gate remains open."
