"TERM_ID","TERM","TERM_TYPE","EXPECTED_L1","EXPECTED_L2","CANONICAL_NODE_STATE","AMBIGUOUS","ALTERNATIVE_DOMAIN","NOTES"
"TERM-000791","Enstrüman Aksesuar, Bakım & Sarf Malzemeleri","CANONICAL_CATEGORY_NAME","Müzik & Enstrüman","Enstrüman Aksesuar, Bakım & Sarf Malzemeleri","PROPOSED_FOR_OWNER_REVIEW","NO","","Canonical display name; node state is preserved."
"TERM-000792","enstrüman aksesuarı","SEARCH_SYNONYM","Müzik & Enstrüman","Enstrüman Aksesuar, Bakım & Sarf Malzemeleri","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000793","enstrüman bakım ürünü","SEARCH_SYNONYM","Müzik & Enstrüman","Enstrüman Aksesuar, Bakım & Sarf Malzemeleri","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000794","tel ve pena","COLLOQUIAL_TURKISH_TERM","Müzik & Enstrüman","Enstrüman Aksesuar, Bakım & Sarf Malzemeleri","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000795","müzik sarfı","COLLOQUIAL_TURKISH_TERM","Müzik & Enstrüman","Enstrüman Aksesuar, Bakım & Sarf Malzemeleri","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000796","Fitness & Kondisyon","CANONICAL_CATEGORY_NAME","Spor & Outdoor","Fitness & Kondisyon","PROPOSED_FOR_OWNER_REVIEW","NO","","Canonical display name; node state is preserved."
"TERM-000797","spor aleti","SEARCH_SYNONYM","Spor & Outdoor","Fitness & Kondisyon","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000798","kondisyon","SEARCH_SYNONYM","Spor & Outdoor","Fitness & Kondisyon","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000799","ağırlık","COLLOQUIAL_TURKISH_TERM","Spor & Outdoor","Fitness & Kondisyon","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000800","dambıl","COLLOQUIAL_TURKISH_TERM","Spor & Outdoor","Fitness & Kondisyon","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000801","Takım Sporları","CANONICAL_CATEGORY_NAME","Spor & Outdoor","Takım Sporları","PROPOSED_FOR_OWNER_REVIEW","NO","","Canonical display name; node state is preserved."
"TERM-000802","futbol","SEARCH_SYNONYM","Spor & Outdoor","Takım Sporları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000803","basketbol","SEARCH_SYNONYM","Spor & Outdoor","Takım Sporları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000804","voleybol","COLLOQUIAL_TURKISH_TERM","Spor & Outdoor","Takım Sporları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000805","hentbol","COLLOQUIAL_TURKISH_TERM","Spor & Outdoor","Takım Sporları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000806","Raket Sporları","CANONICAL_CATEGORY_NAME","Spor & Outdoor","Raket Sporları","PROPOSED_FOR_OWNER_REVIEW","NO","","Canonical display name; node state is preserved."
"TERM-000807","tenis","SEARCH_SYNONYM","Spor & Outdoor","Raket Sporları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000808","badminton","SEARCH_SYNONYM","Spor & Outdoor","Raket Sporları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000809","masa tenisi","COLLOQUIAL_TURKISH_TERM","Spor & Outdoor","Raket Sporları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000810","ping pong","COLLOQUIAL_TURKISH_TERM","Spor & Outdoor","Raket Sporları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000811","Bireysel Sporlar & Jimnastik","CANONICAL_CATEGORY_NAME","Spor & Outdoor","Bireysel Sporlar & Jimnastik","PROPOSED_FOR_OWNER_REVIEW","NO","","Canonical display name; node state is preserved."
"TERM-000812","atletizm","SEARCH_SYNONYM","Spor & Outdoor","Bireysel Sporlar & Jimnastik","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000813","yoga","SEARCH_SYNONYM","Spor & Outdoor","Bireysel Sporlar & Jimnastik","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000814","pilates","COLLOQUIAL_TURKISH_TERM","Spor & Outdoor","Bireysel Sporlar & Jimnastik","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000815","jimnastik","COLLOQUIAL_TURKISH_TERM","Spor & Outdoor","Bireysel Sporlar & Jimnastik","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000816","Dövüş Sporları","CANONICAL_CATEGORY_NAME","Spor & Outdoor","Dövüş Sporları","PROPOSED_FOR_OWNER_REVIEW","NO","","Canonical display name; node state is preserved."
"TERM-000817","boks","SEARCH_SYNONYM","Spor & Outdoor","Dövüş Sporları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000818","kickboks","SEARCH_SYNONYM","Spor & Outdoor","Dövüş Sporları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000819","karate","COLLOQUIAL_TURKISH_TERM","Spor & Outdoor","Dövüş Sporları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000820","taekwondo","COLLOQUIAL_TURKISH_TERM","Spor & Outdoor","Dövüş Sporları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000821","Outdoor, Kamp & Trekking","CANONICAL_CATEGORY_NAME","Spor & Outdoor","Outdoor, Kamp & Trekking","PROPOSED_FOR_OWNER_REVIEW","NO","","Canonical display name; node state is preserved."
"TERM-000822","kamp","SEARCH_SYNONYM","Spor & Outdoor","Outdoor, Kamp & Trekking","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000823","trekking","SEARCH_SYNONYM","Spor & Outdoor","Outdoor, Kamp & Trekking","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000824","hiking","ENGLISH_LOANWORD","Spor & Outdoor","Outdoor, Kamp & Trekking","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000825","çadır","COLLOQUIAL_TURKISH_TERM","Spor & Outdoor","Outdoor, Kamp & Trekking","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000826","Bisiklet","CANONICAL_CATEGORY_NAME","Spor & Outdoor","Bisiklet","PROPOSED_FOR_OWNER_REVIEW","NO","","Canonical display name; node state is preserved."
"TERM-000827","bike","ENGLISH_LOANWORD","Spor & Outdoor","Bisiklet","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000828","kask","SEARCH_SYNONYM","Spor & Outdoor","Bisiklet","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000829","bisiklet pompası","COLLOQUIAL_TURKISH_TERM","Spor & Outdoor","Bisiklet","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000830","bisiklet parçası","COLLOQUIAL_TURKISH_TERM","Spor & Outdoor","Bisiklet","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000831","Su Sporları","CANONICAL_CATEGORY_NAME","Spor & Outdoor","Su Sporları","PROPOSED_FOR_OWNER_REVIEW","NO","","Canonical display name; node state is preserved."
"TERM-000832","yüzme","SEARCH_SYNONYM","Spor & Outdoor","Su Sporları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000833","dalış","SEARCH_SYNONYM","Spor & Outdoor","Su Sporları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000834","surf","ENGLISH_LOANWORD","Spor & Outdoor","Su Sporları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000835","sörf","COLLOQUIAL_TURKISH_TERM","Spor & Outdoor","Su Sporları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000836","Kış Sporları","CANONICAL_CATEGORY_NAME","Spor & Outdoor","Kış Sporları","PROPOSED_FOR_OWNER_REVIEW","NO","","Canonical display name; node state is preserved."
"TERM-000837","kayak","SEARCH_SYNONYM","Spor & Outdoor","Kış Sporları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000838","snowboard","ENGLISH_LOANWORD","Spor & Outdoor","Kış Sporları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000839","kızak","COLLOQUIAL_TURKISH_TERM","Spor & Outdoor","Kış Sporları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000840","Kış Spor","COLLOQUIAL_TURKISH_TERM","Spor & Outdoor","Kış Sporları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000841","Balıkçılık & Avcılık","CANONICAL_CATEGORY_NAME","Spor & Outdoor","Balıkçılık & Avcılık","PROPOSED_FOR_OWNER_REVIEW","NO","","Canonical display name; node state is preserved."
"TERM-000842","olta","SEARCH_SYNONYM","Spor & Outdoor","Balıkçılık & Avcılık","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000843","makara","SEARCH_SYNONYM","Spor & Outdoor","Balıkçılık & Avcılık","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000844","misina","COLLOQUIAL_TURKISH_TERM","Spor & Outdoor","Balıkçılık & Avcılık","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000845","balıkçılık","COLLOQUIAL_TURKISH_TERM","Spor & Outdoor","Balıkçılık & Avcılık","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000846","Edebiyat & Kurgu","CANONICAL_CATEGORY_NAME","Kitap","Edebiyat & Kurgu","PROPOSED_FOR_OWNER_REVIEW","NO","","Canonical display name; node state is preserved."
"TERM-000847","roman","SEARCH_SYNONYM","Kitap","Edebiyat & Kurgu","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000848","edebi eser","SEARCH_SYNONYM","Kitap","Edebiyat & Kurgu","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000849","kurgu","COLLOQUIAL_TURKISH_TERM","Kitap","Edebiyat & Kurgu","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000850","klasik kitap","COLLOQUIAL_TURKISH_TERM","Kitap","Edebiyat & Kurgu","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000851","Çocuk & Gençlik Kitapları","CANONICAL_CATEGORY_NAME","Kitap","Çocuk & Gençlik Kitapları","PROPOSED_FOR_OWNER_REVIEW","NO","","Canonical display name; node state is preserved."
"TERM-000852","çocuk kitabı","SEARCH_SYNONYM","Kitap","Çocuk & Gençlik Kitapları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000853","gençlik kitabı","SEARCH_SYNONYM","Kitap","Çocuk & Gençlik Kitapları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000854","ilk okuma","COLLOQUIAL_TURKISH_TERM","Kitap","Çocuk & Gençlik Kitapları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000855","okul öncesi kitap","COLLOQUIAL_TURKISH_TERM","Kitap","Çocuk & Gençlik Kitapları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000856","Eğitim & Ders Kitapları","CANONICAL_CATEGORY_NAME","Kitap","Eğitim & Ders Kitapları","PROPOSED_FOR_OWNER_REVIEW","NO","","Canonical display name; node state is preserved."
"TERM-000857","yardımcı kaynak","SEARCH_SYNONYM","Kitap","Eğitim & Ders Kitapları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000858","ders kitabı","SEARCH_SYNONYM","Kitap","Eğitim & Ders Kitapları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000859","çalışma kitabı","COLLOQUIAL_TURKISH_TERM","Kitap","Eğitim & Ders Kitapları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000860","konu anlatım","COLLOQUIAL_TURKISH_TERM","Kitap","Eğitim & Ders Kitapları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000861","Sınav Hazırlık Kitapları","CANONICAL_CATEGORY_NAME","Kitap","Sınav Hazırlık Kitapları","PROPOSED_FOR_OWNER_REVIEW","NO","","Canonical display name; node state is preserved."
"TERM-000862","sınav kitabı","SEARCH_SYNONYM","Kitap","Sınav Hazırlık Kitapları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000863","soru bankası","SEARCH_SYNONYM","Kitap","Sınav Hazırlık Kitapları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000864","deneme","COLLOQUIAL_TURKISH_TERM","Kitap","Sınav Hazırlık Kitapları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000865","çıkmış sorular","COLLOQUIAL_TURKISH_TERM","Kitap","Sınav Hazırlık Kitapları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000866","Akademik & Mesleki Kitaplar","CANONICAL_CATEGORY_NAME","Kitap","Akademik & Mesleki Kitaplar","PROPOSED_FOR_OWNER_REVIEW","NO","","Canonical display name; node state is preserved."
"TERM-000867","akademik kitap","SEARCH_SYNONYM","Kitap","Akademik & Mesleki Kitaplar","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000868","üniversite kitabı","SEARCH_SYNONYM","Kitap","Akademik & Mesleki Kitaplar","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000869","meslek kitabı","COLLOQUIAL_TURKISH_TERM","Kitap","Akademik & Mesleki Kitaplar","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000870","monografi","COLLOQUIAL_TURKISH_TERM","Kitap","Akademik & Mesleki Kitaplar","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000871","Araştırma, İnceleme & Düşünce","CANONICAL_CATEGORY_NAME","Kitap","Araştırma, İnceleme & Düşünce","PROPOSED_FOR_OWNER_REVIEW","NO","","Canonical display name; node state is preserved."
"TERM-000872","inceleme kitabı","SEARCH_SYNONYM","Kitap","Araştırma, İnceleme & Düşünce","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000873","tarih","SEARCH_SYNONYM","Kitap","Araştırma, İnceleme & Düşünce","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000874","felsefe","COLLOQUIAL_TURKISH_TERM","Kitap","Araştırma, İnceleme & Düşünce","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000875","düşünce","COLLOQUIAL_TURKISH_TERM","Kitap","Araştırma, İnceleme & Düşünce","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000876","Kişisel Gelişim & Yaşam","CANONICAL_CATEGORY_NAME","Kitap","Kişisel Gelişim & Yaşam","PROPOSED_FOR_OWNER_REVIEW","NO","","Canonical display name; node state is preserved."
"TERM-000877","kişisel gelişim","SEARCH_SYNONYM","Kitap","Kişisel Gelişim & Yaşam","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000878","yaşam rehberi","SEARCH_SYNONYM","Kitap","Kişisel Gelişim & Yaşam","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000879","aile","COLLOQUIAL_TURKISH_TERM","Kitap","Kişisel Gelişim & Yaşam","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000880","popüler psikoloji","COLLOQUIAL_TURKISH_TERM","Kitap","Kişisel Gelişim & Yaşam","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000881","Sanat, Kültür & Hobi Kitapları","CANONICAL_CATEGORY_NAME","Kitap","Sanat, Kültür & Hobi Kitapları","PROPOSED_FOR_OWNER_REVIEW","NO","","Canonical display name; node state is preserved."
"TERM-000882","sanat kitabı","SEARCH_SYNONYM","Kitap","Sanat, Kültür & Hobi Kitapları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000883","kültür","SEARCH_SYNONYM","Kitap","Sanat, Kültür & Hobi Kitapları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000884","yemek kitabı","COLLOQUIAL_TURKISH_TERM","Kitap","Sanat, Kültür & Hobi Kitapları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000885","gezi","COLLOQUIAL_TURKISH_TERM","Kitap","Sanat, Kültür & Hobi Kitapları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000886","Çizgi Roman & Manga","CANONICAL_CATEGORY_NAME","Kitap","Çizgi Roman & Manga","PROPOSED_FOR_OWNER_REVIEW","NO","","Canonical display name; node state is preserved."
"TERM-000887","çizgi roman","SEARCH_SYNONYM","Kitap","Çizgi Roman & Manga","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000888","grafik roman","SEARCH_SYNONYM","Kitap","Çizgi Roman & Manga","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000889","manga","COLLOQUIAL_TURKISH_TERM","Kitap","Çizgi Roman & Manga","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000890","comic","ENGLISH_LOANWORD","Kitap","Çizgi Roman & Manga","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000891","Dil Öğrenimi & Sözlükler","CANONICAL_CATEGORY_NAME","Kitap","Dil Öğrenimi & Sözlükler","PROPOSED_FOR_OWNER_REVIEW","NO","","Canonical display name; node state is preserved."
"TERM-000892","yabancı dil kitabı","SEARCH_SYNONYM","Kitap","Dil Öğrenimi & Sözlükler","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000893","dil öğrenme","SEARCH_SYNONYM","Kitap","Dil Öğrenimi & Sözlükler","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
