"L1","L2","L3","L4","LEAF_YN","NODE_STATE","POLICY_CLASS","PRIMARY_DOMAIN","FACET_NOTES","SYNONYM_NOTES","OWNER_DECISION_REQUIRED","PROFESSIONAL_REVIEW_REQUIRED","SOURCE_NOTES"
"Gözlük & Optik","Gözlük & Optik Aksesuarları","Gözlük Zincirleri & İpleri","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Gözlük & Optik","Gözlük & Optik candidate facet registry applies; fit, species, material, size, compatibility, claim and eligibility metadata remain outside hierarchy.","Use the controlled synonym registry from the Batch 03 source proposal; synonyms never create eligibility or alternate primary leaves.","YES","NO","Wave 15 Batch 03 proposal; Wave 32 finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A."
"Gözlük & Optik","Gözlük & Optik Aksesuarları","Tüketici Tipi Gözlük Tamir Parçaları","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","REGULATED","Gözlük & Optik","Gözlük & Optik candidate facet registry applies; fit, species, material, size, compatibility, claim and eligibility metadata remain outside hierarchy.","Use the controlled synonym registry from the Batch 03 source proposal; synonyms never create eligibility or alternate primary leaves.","YES","YES","Wave 15 Batch 03 proposal; Wave 32 finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A."
"Saat & Takı","Klasik Kol Saatleri","","","NO","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","LEGAL_REVIEW_REQUIRED","Saat & Takı","Saat & Takı candidate facet registry applies; fit, species, material, size, compatibility, claim and eligibility metadata remain outside hierarchy.","Use the controlled synonym registry from the Batch 03 source proposal; synonyms never create eligibility or alternate primary leaves.","YES","YES","Wave 15 Batch 03 proposal; Wave 32 finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A."
"Saat & Takı","Klasik Kol Saatleri","Analog Kol Saatleri","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","LEGAL_REVIEW_REQUIRED","Saat & Takı","Saat & Takı candidate facet registry applies; fit, species, material, size, compatibility, claim and eligibility metadata remain outside hierarchy.","Use the controlled synonym registry from the Batch 03 source proposal; synonyms never create eligibility or alternate primary leaves.","YES","YES","Wave 15 Batch 03 proposal; Wave 32 finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A."
"Saat & Takı","Klasik Kol Saatleri","Klasik Dijital Kol Saatleri","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","LEGAL_REVIEW_REQUIRED","Saat & Takı","Saat & Takı candidate facet registry applies; fit, species, material, size, compatibility, claim and eligibility metadata remain outside hierarchy.","Use the controlled synonym registry from the Batch 03 source proposal; synonyms never create eligibility or alternate primary leaves.","YES","YES","Wave 15 Batch 03 proposal; Wave 32 finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A."
"Saat & Takı","Klasik Kol Saatleri","Mekanik & Otomatik Kol Saatleri","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","LEGAL_REVIEW_REQUIRED","Saat & Takı","Saat & Takı candidate facet registry applies; fit, species, material, size, compatibility, claim and eligibility metadata remain outside hierarchy.","Use the controlled synonym registry from the Batch 03 source proposal; synonyms never create eligibility or alternate primary leaves.","YES","YES","Wave 15 Batch 03 proposal; Wave 32 finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A."
"Saat & Takı","Cep Saatleri","","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","LEGAL_REVIEW_REQUIRED","Saat & Takı","Saat & Takı candidate facet registry applies; fit, species, material, size, compatibility, claim and eligibility metadata remain outside hierarchy.","Use the controlled synonym registry from the Batch 03 source proposal; synonyms never create eligibility or alternate primary leaves.","YES","YES","Wave 15 Batch 03 proposal; Wave 32 finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A."
"Saat & Takı","Saat Kayışları & Aksesuarları","","","NO","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","LEGAL_REVIEW_REQUIRED","Saat & Takı","Saat & Takı candidate facet registry applies; fit, species, material, size, compatibility, claim and eligibility metadata remain outside hierarchy.","Use the controlled synonym registry from the Batch 03 source proposal; synonyms never create eligibility or alternate primary leaves.","YES","YES","Wave 15 Batch 03 proposal; Wave 32 finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A."
"Saat & Takı","Saat Kayışları & Aksesuarları","Saat Kayışları & Kordonları","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Saat & Takı","Saat & Takı candidate facet registry applies; fit, species, material, size, compatibility, claim and eligibility metadata remain outside hierarchy.","Use the controlled synonym registry from the Batch 03 source proposal; synonyms never create eligibility or alternate primary leaves.","YES","NO","Wave 15 Batch 03 proposal; Wave 32 finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A."
"Saat & Takı","Saat Kayışları & Aksesuarları","Saat Pili & Bakım Ürünleri","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","LEGAL_REVIEW_REQUIRED","Saat & Takı","Saat & Takı candidate facet registry applies; fit, species, material, size, compatibility, claim and eligibility metadata remain outside hierarchy.","Use the controlled synonym registry from the Batch 03 source proposal; synonyms never create eligibility or alternate primary leaves.","YES","YES","Wave 15 Batch 03 proposal; Wave 32 finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A."
"Saat & Takı","Saat Kayışları & Aksesuarları","Saat Saklama & Kurma Ürünleri","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","REGULATED","Saat & Takı","Saat & Takı candidate facet registry applies; fit, species, material, size, compatibility, claim and eligibility metadata remain outside hierarchy.","Use the controlled synonym registry from the Batch 03 source proposal; synonyms never create eligibility or alternate primary leaves.","YES","YES","Wave 15 Batch 03 proposal; Wave 32 finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A."
"Saat & Takı","Saat Kayışları & Aksesuarları","Tüketici Tipi Saat Tamir Parçaları","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","REGULATED","Saat & Takı","Saat & Takı candidate facet registry applies; fit, species, material, size, compatibility, claim and eligibility metadata remain outside hierarchy.","Use the controlled synonym registry from the Batch 03 source proposal; synonyms never create eligibility or alternate primary leaves.","YES","YES","Wave 15 Batch 03 proposal; Wave 32 finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A."
"Saat & Takı","Kolyeler & Takı Uçları","","","NO","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","LEGAL_REVIEW_REQUIRED","Saat & Takı","Saat & Takı candidate facet registry applies; fit, species, material, size, compatibility, claim and eligibility metadata remain outside hierarchy.","Use the controlled synonym registry from the Batch 03 source proposal; synonyms never create eligibility or alternate primary leaves.","YES","YES","Wave 15 Batch 03 proposal; Wave 32 finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A."
"Saat & Takı","Kolyeler & Takı Uçları","Kolyeler & Zincirler","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","LEGAL_REVIEW_REQUIRED","Saat & Takı","Saat & Takı candidate facet registry applies; fit, species, material, size, compatibility, claim and eligibility metadata remain outside hierarchy.","Use the controlled synonym registry from the Batch 03 source proposal; synonyms never create eligibility or alternate primary leaves.","YES","YES","Wave 15 Batch 03 proposal; Wave 32 finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A."
"Saat & Takı","Kolyeler & Takı Uçları","Takı Uçları & Charmlar","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","LEGAL_REVIEW_REQUIRED","Saat & Takı","Saat & Takı candidate facet registry applies; fit, species, material, size, compatibility, claim and eligibility metadata remain outside hierarchy.","Use the controlled synonym registry from the Batch 03 source proposal; synonyms never create eligibility or alternate primary leaves.","YES","YES","Wave 15 Batch 03 proposal; Wave 32 finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A."
"Saat & Takı","Küpeler","","","NO","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","LEGAL_REVIEW_REQUIRED","Saat & Takı","Saat & Takı candidate facet registry applies; fit, species, material, size, compatibility, claim and eligibility metadata remain outside hierarchy.","Use the controlled synonym registry from the Batch 03 source proposal; synonyms never create eligibility or alternate primary leaves.","YES","YES","Wave 15 Batch 03 proposal; Wave 32 finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A."
"Saat & Takı","Küpeler","Çivi Küpeler","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","LEGAL_REVIEW_REQUIRED","Saat & Takı","Saat & Takı candidate facet registry applies; fit, species, material, size, compatibility, claim and eligibility metadata remain outside hierarchy.","Use the controlled synonym registry from the Batch 03 source proposal; synonyms never create eligibility or alternate primary leaves.","YES","YES","Wave 15 Batch 03 proposal; Wave 32 finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A."
"Saat & Takı","Küpeler","Ear Cuff & Kulak Aksesuarları","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","LEGAL_REVIEW_REQUIRED","Saat & Takı","Saat & Takı candidate facet registry applies; fit, species, material, size, compatibility, claim and eligibility metadata remain outside hierarchy.","Use the controlled synonym registry from the Batch 03 source proposal; synonyms never create eligibility or alternate primary leaves.","YES","YES","Wave 15 Batch 03 proposal; Wave 32 finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A."
"Saat & Takı","Küpeler","Halka Küpeler","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","LEGAL_REVIEW_REQUIRED","Saat & Takı","Saat & Takı candidate facet registry applies; fit, species, material, size, compatibility, claim and eligibility metadata remain outside hierarchy.","Use the controlled synonym registry from the Batch 03 source proposal; synonyms never create eligibility or alternate primary leaves.","YES","YES","Wave 15 Batch 03 proposal; Wave 32 finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A."
"Saat & Takı","Küpeler","Sallantılı Küpeler","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","LEGAL_REVIEW_REQUIRED","Saat & Takı","Saat & Takı candidate facet registry applies; fit, species, material, size, compatibility, claim and eligibility metadata remain outside hierarchy.","Use the controlled synonym registry from the Batch 03 source proposal; synonyms never create eligibility or alternate primary leaves.","YES","YES","Wave 15 Batch 03 proposal; Wave 32 finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A."
"Saat & Takı","Yüzükler","","","NO","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","LEGAL_REVIEW_REQUIRED","Saat & Takı","Saat & Takı candidate facet registry applies; fit, species, material, size, compatibility, claim and eligibility metadata remain outside hierarchy.","Use the controlled synonym registry from the Batch 03 source proposal; synonyms never create eligibility or alternate primary leaves.","YES","YES","Wave 15 Batch 03 proposal; Wave 32 finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A."
"Saat & Takı","Yüzükler","Ayarlanabilir Yüzükler","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","LEGAL_REVIEW_REQUIRED","Saat & Takı","Saat & Takı candidate facet registry applies; fit, species, material, size, compatibility, claim and eligibility metadata remain outside hierarchy.","Use the controlled synonym registry from the Batch 03 source proposal; synonyms never create eligibility or alternate primary leaves.","YES","YES","Wave 15 Batch 03 proposal; Wave 32 finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A."
"Saat & Takı","Yüzükler","Sade & Bant Yüzükler","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","LEGAL_REVIEW_REQUIRED","Saat & Takı","Saat & Takı candidate facet registry applies; fit, species, material, size, compatibility, claim and eligibility metadata remain outside hierarchy.","Use the controlled synonym registry from the Batch 03 source proposal; synonyms never create eligibility or alternate primary leaves.","YES","YES","Wave 15 Batch 03 proposal; Wave 32 finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A."
"Saat & Takı","Yüzükler","Taşlı Yüzükler","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","LEGAL_REVIEW_REQUIRED","Saat & Takı","Saat & Takı candidate facet registry applies; fit, species, material, size, compatibility, claim and eligibility metadata remain outside hierarchy.","Use the controlled synonym registry from the Batch 03 source proposal; synonyms never create eligibility or alternate primary leaves.","YES","YES","Wave 15 Batch 03 proposal; Wave 32 finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A."
"Saat & Takı","Bileklik, Bilezik & Halhallar","","","NO","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","LEGAL_REVIEW_REQUIRED","Saat & Takı","Saat & Takı candidate facet registry applies; fit, species, material, size, compatibility, claim and eligibility metadata remain outside hierarchy.","Use the controlled synonym registry from the Batch 03 source proposal; synonyms never create eligibility or alternate primary leaves.","YES","YES","Wave 15 Batch 03 proposal; Wave 32 finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A."
"Saat & Takı","Bileklik, Bilezik & Halhallar","Bileklikler","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","LEGAL_REVIEW_REQUIRED","Saat & Takı","Saat & Takı candidate facet registry applies; fit, species, material, size, compatibility, claim and eligibility metadata remain outside hierarchy.","Use the controlled synonym registry from the Batch 03 source proposal; synonyms never create eligibility or alternate primary leaves.","YES","YES","Wave 15 Batch 03 proposal; Wave 32 finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A."
"Saat & Takı","Bileklik, Bilezik & Halhallar","Bilezikler","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","LEGAL_REVIEW_REQUIRED","Saat & Takı","Saat & Takı candidate facet registry applies; fit, species, material, size, compatibility, claim and eligibility metadata remain outside hierarchy.","Use the controlled synonym registry from the Batch 03 source proposal; synonyms never create eligibility or alternate primary leaves.","YES","YES","Wave 15 Batch 03 proposal; Wave 32 finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A."
"Saat & Takı","Bileklik, Bilezik & Halhallar","Halhallar","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","LEGAL_REVIEW_REQUIRED","Saat & Takı","Saat & Takı candidate facet registry applies; fit, species, material, size, compatibility, claim and eligibility metadata remain outside hierarchy.","Use the controlled synonym registry from the Batch 03 source proposal; synonyms never create eligibility or alternate primary leaves.","YES","YES","Wave 15 Batch 03 proposal; Wave 32 finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A."
"Saat & Takı","Broş & Giyim Takıları","","","NO","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","LEGAL_REVIEW_REQUIRED","Saat & Takı","Saat & Takı candidate facet registry applies; fit, species, material, size, compatibility, claim and eligibility metadata remain outside hierarchy.","Use the controlled synonym registry from the Batch 03 source proposal; synonyms never create eligibility or alternate primary leaves.","YES","YES","Wave 15 Batch 03 proposal; Wave 32 finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A."
"Saat & Takı","Broş & Giyim Takıları","Broş & Rozetler","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","LEGAL_REVIEW_REQUIRED","Saat & Takı","Saat & Takı candidate facet registry applies; fit, species, material, size, compatibility, claim and eligibility metadata remain outside hierarchy.","Use the controlled synonym registry from the Batch 03 source proposal; synonyms never create eligibility or alternate primary leaves.","YES","YES","Wave 15 Batch 03 proposal; Wave 32 finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A."
"Saat & Takı","Broş & Giyim Takıları","Kol Düğmeleri","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","LEGAL_REVIEW_REQUIRED","Saat & Takı","Saat & Takı candidate facet registry applies; fit, species, material, size, compatibility, claim and eligibility metadata remain outside hierarchy.","Use the controlled synonym registry from the Batch 03 source proposal; synonyms never create eligibility or alternate primary leaves.","YES","YES","Wave 15 Batch 03 proposal; Wave 32 finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A."
